km_driven,seats,mileage,engine,max_power,nm,selling_price,fuel
10000,5.0,19.7,796,46.3,62.0,114999,1
12000,5.0,16.84,1193,64.4,99.8,75000,1
60000,5.0,18.6,1199,79.4,108.0,120000,1
41000,5.0,25.17,799,53.3,72.0,250000,1
25000,8.0,16.8,796,34.2,59.0,200000,1
30000,5.0,19.1,1197,82.0,114.0,380000,1
50000,5.0,25.8,1498,98.6,200.0,560000,0
10000,5.0,20.89,1197,81.8,113.0,575000,1
40000,7.0,16.5,1493,70.0,195.0,620000,0
120000,8.0,12.05,2179,120.0,290.0,525000,0
40000,5.0,26.59,1248,74.0,190.0,635000,0
80000,5.0,19.72,1461,108.45,245.0,650000,0
42108,4.0,16.1,796,37.0,59.0,39000,1
70000,5.0,25.83,1498,99.0,215.0,550000,0
150000,5.0,21.1,1248,73.9,113.0,145000,0
100000,5.0,16.1,1405,70.0,132.39,130000,0
79000,7.0,25.47,1248,88.5,200.0,825000,0
91000,7.0,12.55,2982,168.5,360.0,1650000,0
50000,5.0,24.3,1248,88.5,200.0,875000,0
81000,5.0,28.09,1248,88.5,200.0,650000,0
51000,5.0,14.74,2993,270.9,600.0,2000000,0
27000,5.0,17.05,1995,184.0,380.0,2850000,0
26000,5.0,15.73,1968,174.33,380.0,2800000,0
17100,5.0,22.48,1995,187.74,400.0,3900000,0
56000,5.0,22.1,1248,74.0,190.0,246000,0
60000,5.0,24.7,1498,98.63,200.0,325000,0
22000,5.0,16.0,1368,160.0,250.0,1450000,1
30000,7.0,15.4,1497,117.3,145.0,850000,1
43001,5.0,22.27,1498,108.6,250.0,560000,0
60000,7.0,25.47,1248,88.5,200.0,575000,0
9000,5.0,21.63,998,67.04,90.0,470000,1
65000,5.0,19.09,1405,69.01,135.0,221000,0
95000,8.0,12.99,2494,100.6,200.0,680000,0
62000,7.0,13.1,2499,141.0,330.0,700000,0
48000,5.0,9.0,1984,181.0,400.0,1950000,0
72000,5.0,17.01,1582,126.2,259.9,875000,0
35000,5.0,22.0,1582,126.2,259.87,850000,0
100600,5.0,20.46,1461,83.8,200.0,550000,0
105000,5.0,23.4,1248,74.0,190.0,480000,0
90000,7.0,15.4,2179,120.0,280.0,1050000,0
92385,7.0,15.96,2523,62.1,195.0,631000,0
25000,4.0,25.4,624,37.5,51.0,165000,1
60000,5.0,21.1,1197,85.8,114.0,320000,1
100000,5.0,18.5,1197,85.8,114.0,360000,1
25000,5.0,13.0,1795,127.0,162.79,175000,1
120000,5.0,22.54,1396,88.73,219.7,725000,0
185000,5.0,19.5,1248,75.0,197.0,280000,0
134000,5.0,22.07,1199,73.9,180.0,325000,0
120000,5.0,20.0,1399,68.05,160.0,320000,0
120000,5.0,18.9,1197,81.86,113.75,500000,1
165000,7.0,15.1,2179,140.0,330.0,825000,0
120000,5.0,23.2,1248,73.94,190.0,350000,0
89000,5.0,23.0,1396,90.0,219.67,470000,0
120000,5.0,19.2,1461,65.0,156.91,125000,0
120000,5.0,13.1,1795,127.0,162.79,140000,1
50000,5.0,25.8,1498,98.6,200.0,484999,0
15000,5.0,24.7,796,47.3,69.0,308000,1
13000,5.0,18.9,1197,81.86,113.75,570000,1
240000,7.0,11.5,2982,171.0,343.0,900000,0
45000,5.0,16.3,1956,170.0,350.0,1800000,0
28000,5.0,21.21,1197,81.8,113.0,680000,1
70000,5.0,28.4,1248,74.02,190.0,700000,0
116000,7.0,14.0,2498,112.0,260.0,240000,0
90000,5.0,21.1,814,55.2,74.5,280000,1
120000,5.0,17.0,1405,71.0,135.0,125000,0
50000,5.0,20.4,1197,83.11,115.0,434999,1
120000,7.0,12.99,2494,100.6,200.0,1050000,0
72500,5.0,23.3,1984,150.0,350.0,1200000,0
120000,5.0,20.54,1598,103.6,250.0,400000,0
120000,7.0,15.1,2179,140.0,330.0,850000,0
83000,5.0,22.54,1396,88.73,219.7,475000,0
40000,5.0,14.2,1597,92.0,130.0,150000,1
46000,7.0,14.24,2755,174.5,420.0,2900000,0
137000,7.0,12.99,2494,100.6,200.0,1100000,0
25000,5.0,24.7,796,47.3,69.0,285000,1
50000,5.0,24.0,1186,73.97,190.24,650000,0
60000,5.0,19.0,998,66.1,90.0,275000,1
100000,4.0,16.1,796,37.0,59.0,60000,1
105000,5.0,19.2,1461,65.0,156.91,229999,0
20000,5.0,23.95,998,67.05,90.0,300000,1
50000,7.0,24.52,1248,88.5,200.0,940000,0
120000,5.0,26.21,1248,88.5,200.0,600000,0
70000,5.0,27.39,1248,74.0,190.0,800000,0
90000,5.0,22.71,1461,84.8,200.0,580000,0
75000,5.0,20.3,1199,84.0,114.0,450000,1
82500,5.0,16.52,1991,123.7,305.0,290000,0
110000,5.0,25.8,1498,98.6,200.0,530000,0
20000,5.0,24.0,1396,88.76,219.66,960000,0
110000,5.0,17.0,1497,118.0,146.0,290000,1
100000,5.0,14.8,1998,68.0,122.58,160000,0
52000,5.0,21.63,998,67.0,90.0,400000,1
90000,5.0,24.3,1248,88.5,200.0,700000,0
90000,5.0,20.54,1598,103.6,250.0,361000,0
53000,5.0,21.9,1396,88.76,219.6,390000,0
180000,5.0,18.4,1248,75.0,190.0,200000,0
53000,5.0,21.9,1396,88.76,219.6,390000,0
53000,5.0,22.9,1248,74.0,190.0,500000,0
50600,5.0,19.7,796,46.3,62.0,200000,1
110000,7.0,14.1,2179,147.94,320.0,503000,0
32000,5.0,24.3,1248,88.5,200.0,775000,0
5000,5.0,24.3,1248,88.5,200.0,750000,0
25000,5.0,18.6,1197,81.83,114.7,570000,1
30000,5.0,18.7,1199,88.7,110.0,484999,1
43000,7.0,15.4,1497,117.3,145.0,700000,1
60000,5.0,17.7,1497,113.42,144.15,415000,1
54000,5.0,23.0,1498,98.96,205.0,484999,0
52000,5.0,23.65,1248,88.5,200.0,675000,0
50000,5.0,15.85,1499,110.4,140.0,680000,1
52000,5.0,24.7,796,47.3,69.0,235000,1
15000,7.0,15.1,2179,152.87,360.0,1700000,0
50000,7.0,16.0,2179,140.0,330.0,1200000,0
56000,5.0,25.1,1498,98.6,200.0,630000,0
82000,5.0,25.83,1498,99.0,215.0,640000,0
121000,5.0,19.1,1197,82.0,114.0,355000,1
101903,8.0,12.05,2179,120.0,290.0,560000,0
120000,5.0,23.4,1248,74.0,190.0,580000,0
85568,5.0,18.5,1399,68.0,160.0,185000,0
10000,5.0,21.4,1197,83.1,115.0,660000,1
10000,5.0,20.3,998,68.05,94.14,220000,1
60000,5.0,17.92,1086,62.1,96.1,150000,1
80000,5.0,13.5,2179,115.0,277.5,484999,0
10000,5.0,21.21,1197,81.8,113.0,509999,1
60000,7.0,15.96,2523,62.1,195.0,515000,0
42000,5.0,11.9,1595,120.7,200.0,1250000,1
50000,8.0,18.2,1248,73.8,172.5,350000,0
11500,5.0,23.95,998,67.05,90.0,375000,1
15000,5.0,22.1,1396,88.7,219.7,950000,0
32000,5.0,26.59,1248,74.0,190.0,615000,0
50000,5.0,18.6,1197,85.8,114.0,275000,1
10000,5.0,15.37,1196,73.0,101.0,400000,1
15000,5.0,25.1,1248,88.5,200.0,930000,0
100000,5.0,19.1,1197,85.8,114.0,310000,1
25000,7.0,13.68,2393,147.8,343.0,1670000,0
70000,5.0,23.4,1248,74.0,190.0,356000,0
32000,5.0,16.8,1497,116.3,146.0,500000,1
35000,5.0,23.84,1199,84.0,114.0,409999,1
50000,5.0,24.3,1248,88.5,200.0,980000,0
100000,7.0,13.6,2523,63.0,180.0,150000,0
3100,5.0,18.2,1199,88.7,110.0,750000,1
60000,5.0,13.7,1798,157.75,250.0,500000,1
170000,5.0,22.9,1248,74.0,190.0,355000,0
50000,5.0,17.0,1405,71.0,135.0,200000,0
120000,8.0,12.8,2494,102.0,200.06,370000,0
20000,5.0,19.1,1197,82.0,114.0,450000,1
10000,5.0,18.9,1197,82.0,114.0,486000,1
120000,5.0,21.5,1248,88.8,200.0,242000,0
25000,5.0,18.9,1197,81.86,113.75,580000,1
130000,5.0,22.77,1498,98.59,205.0,500000,0
40000,7.0,17.21,1493,100.0,240.0,300000,0
60000,7.0,18.06,2523,63.0,182.5,710000,0
70000,5.0,20.86,1199,75.0,180.0,220000,0
1000,5.0,21.21,1197,81.8,113.0,654000,1
10000,5.0,14.84,1598,103.2,153.0,835000,1
47000,5.0,15.3,1596,101.0,146.12,250000,1
18000,5.0,21.21,1197,81.8,113.0,600000,1
60000,5.0,20.85,1197,83.14,115.0,459999,1
20000,5.0,23.01,999,67.0,91.0,275000,1
60000,5.0,18.16,1196,86.8,112.0,408000,1
25000,7.0,15.1,2179,152.87,360.0,1200000,0
52000,5.0,19.1,1197,81.86,113.75,375000,1
44000,5.0,19.7,796,46.3,62.0,94500,1
17000,5.0,16.47,1198,73.9,110.0,300000,1
35000,5.0,17.0,1497,118.0,146.0,350000,1
120000,7.0,11.5,2982,171.0,343.0,975000,0
100000,5.0,18.6,1197,81.83,114.7,600000,1
300000,7.0,12.99,2494,100.6,200.0,700000,0
90000,7.0,16.5,1493,70.0,195.0,640000,0
186000,5.0,19.67,1582,126.2,259.9,1110000,0
79000,7.0,20.77,1248,88.76,200.0,570000,0
120000,7.0,12.8,2494,102.0,200.06,451999,0
59300,5.0,25.17,799,53.3,72.0,240000,1
120000,7.0,15.4,2523,75.0,200.0,680000,0
60000,5.0,22.95,1248,74.0,190.0,350000,0
60000,5.0,15.04,1598,103.6,153.0,360000,1
80000,5.0,15.6,1196,70.0,102.0,250000,1
11500,5.0,21.21,1197,81.8,113.0,550000,1
56000,5.0,21.1,814,55.2,74.5,180000,1
68000,5.0,27.3,1498,98.6,200.0,425000,0
25000,5.0,23.84,1199,84.0,114.0,409999,1
25000,5.0,23.84,1199,84.0,114.0,438999,1
100000,5.0,19.49,1198,67.04,104.0,225000,1
95000,9.0,15.96,2523,63.0,180.0,580000,0
100000,5.0,17.5,1298,85.8,114.0,200000,1
47000,5.0,20.3,1248,75.0,197.0,250000,0
175000,5.0,21.1,1248,73.9,190.0,170000,0
60000,5.0,17.5,1197,85.8,114.0,300000,1
300000,7.0,13.6,2523,63.0,180.0,160000,0
150000,5.0,23.4,1248,74.0,190.0,409999,0
110000,5.0,23.0,1396,90.0,219.67,350000,0
25000,5.0,25.17,799,53.3,72.0,310000,1
95000,5.0,19.7,796,46.3,62.0,135000,1
100000,5.0,21.1,1248,73.9,113.0,220000,0
20000,5.0,18.9,1197,81.86,113.75,570000,1
84000,5.0,23.4,1248,74.0,190.0,500000,0
40000,5.0,22.54,1396,88.73,219.7,875000,0
100000,5.0,19.1,1405,70.0,135.4,210000,0
120000,5.0,19.4,1405,70.0,135.4,210000,0
175000,5.0,19.7,796,46.3,62.0,175000,1
30000,5.0,18.6,1197,81.83,114.7,700000,1
30000,5.0,18.6,1197,81.83,114.7,700000,1
28000,5.0,18.9,1197,81.86,113.75,550000,1
20000,5.0,20.3,1086,68.0,99.0,420000,1
89322,5.0,17.0,1197,80.0,111.8,210000,1
76000,5.0,25.44,936,57.6,150.0,175000,0
70000,5.0,19.7,796,46.3,62.0,180000,1
110000,5.0,19.7,796,46.3,62.0,118000,1
120000,5.0,16.8,1493,110.0,235.36,170000,0
110000,5.0,18.2,1061,64.0,84.0,120000,1
90000,5.0,19.7,796,46.3,62.0,170000,1
60000,5.0,28.4,1248,74.0,190.0,700000,0
48300,7.0,15.96,2523,62.1,195.0,500000,0
63000,5.0,18.9,1061,67.0,84.0,80000,1
110000,5.0,17.7,1497,78.0,124.54,105000,1
120000,5.0,26.59,1248,74.0,190.0,425000,0
23511,5.0,18.6,1197,81.83,114.7,625000,1
22512,5.0,18.6,1197,81.83,114.7,640000,1
120000,5.0,20.36,1197,78.9,111.7,180000,1
120000,5.0,21.1,1248,73.9,113.0,155000,0
100000,5.0,18.9,1061,67.0,84.0,85000,1
70000,5.0,20.36,1197,78.9,111.7,250000,1
15000,5.0,17.01,1591,121.3,154.9,1000000,1
16500,5.0,20.63,1198,67.0,104.0,350000,1
50000,5.0,28.4,1248,74.02,190.0,740000,0
19000,5.0,22.5,999,67.0,91.0,300000,1
50000,5.0,21.66,1498,108.62,250.0,550000,0
70000,7.0,15.96,2523,62.1,195.0,710000,0
70000,7.0,15.96,2523,62.1,195.0,700000,0
120000,7.0,15.96,2523,62.1,195.0,550000,0
60000,7.0,13.93,2179,138.03,320.0,600000,0
76000,5.0,22.9,1248,74.0,190.0,380000,0
70000,5.0,23.2,1248,73.94,190.0,300000,0
80000,4.0,16.1,796,37.0,59.0,45000,1
210000,8.0,12.8,2494,102.0,200.06,450000,0
128000,9.0,15.96,2523,63.0,180.0,475000,0
5000,7.0,20.0,999,72.0,96.0,650000,1
85000,5.0,22.9,1248,74.0,190.0,350000,0
25000,5.0,24.3,1248,88.5,200.0,911999,0
15000,5.0,21.21,1197,81.8,113.0,650000,1
30000,5.0,17.5,1298,85.8,114.0,350000,1
80000,8.0,16.8,796,34.2,59.0,190000,1
40000,5.0,22.0,1582,126.2,259.87,1200000,0
160000,7.0,15.96,2523,62.1,195.0,305000,0
108000,5.0,19.67,1582,126.2,259.9,850000,0
120000,5.0,15.0,1896,105.0,250.07,350000,0
55000,5.0,17.92,1086,62.1,96.1,180000,1
110000,7.0,13.93,2179,138.1,320.0,200000,0
110000,5.0,19.4,1198,86.8,109.0,229999,1
62900,5.0,18.9,998,67.1,90.0,135000,1
120000,5.0,19.33,1968,138.1,320.0,425000,0
70000,7.0,16.0,2179,140.0,330.0,1350000,0
70000,7.0,10.9,2499,143.0,330.48,480000,0
60000,5.0,28.4,1248,74.02,190.0,455000,0
60000,5.0,20.51,998,67.04,90.0,320000,1
4000,5.0,18.6,1197,81.86,117.0,693000,1
35000,5.0,24.3,1248,88.5,200.0,830000,0
13500,5.0,18.9,1197,82.0,114.0,470000,1
26000,5.0,18.0,1497,117.3,145.0,1100000,1
50000,5.0,23.0,1248,88.7,200.0,325000,0
50000,5.0,21.1,814,55.2,74.5,215000,1
25000,5.0,22.0,1197,81.8,113.0,560000,1
30000,5.0,23.1,998,67.04,90.0,400000,1
9000,5.0,13.6,1999,177.0,430.0,2625000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
110000,7.0,14.1,2179,147.94,320.0,503000,0
20000,5.0,18.0,1969,190.0,400.0,3800000,0
68089,5.0,19.16,2494,157.7,213.0,2000000,1
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
56494,5.0,18.2,1199,88.7,110.0,550000,1
79328,7.0,12.99,2494,100.6,200.0,750000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
7032,5.0,19.0,1199,88.76,110.0,779000,1
11000,5.0,14.3,1598,103.5,153.0,645000,1
2000,5.0,16.8,1984,150.0,350.0,2475000,0
45000,5.0,23.0,1498,98.96,205.0,725000,0
58343,5.0,21.79,998,67.05,90.0,225000,1
38817,5.0,27.39,1248,74.0,190.0,740000,0
5621,5.0,22.0,1197,81.8,113.0,650000,1
25538,5.0,16.78,1496,88.73,132.0,625000,1
69779,5.0,22.0,1197,81.8,113.0,600000,1
56290,5.0,24.0,1186,73.97,190.24,450000,0
52442,5.0,18.5,1198,86.8,109.0,325000,1
39000,5.0,20.36,1197,78.9,111.7,229999,1
42000,5.0,11.74,1796,186.0,285.0,400000,1
34156,5.0,16.47,1198,74.0,110.0,449000,1
34152,5.0,18.9,1197,81.86,113.75,455000,1
37000,5.0,18.25,1968,187.74,400.0,1750000,0
98000,7.0,11.36,2755,171.5,360.0,1390000,0
31000,5.0,15.8,1591,121.3,151.0,1150000,1
62841,5.0,18.6,1197,81.83,114.7,650000,1
38600,5.0,19.67,1582,126.2,259.9,950000,0
27654,5.0,28.4,1248,74.02,190.0,698000,0
48698,5.0,19.67,1582,126.2,259.9,975000,0
32995,5.0,20.52,1197,81.8,113.0,445000,1
60000,5.0,22.95,1248,74.0,190.0,539000,0
110000,5.0,17.8,1248,75.0,190.0,350000,0
260000,8.0,12.05,2179,120.0,290.0,550000,0
130000,5.0,20.45,1461,83.8,200.0,550000,0
120000,5.0,22.07,1199,73.9,180.0,330000,0
80000,5.0,21.1,814,55.2,74.5,220000,1
60000,5.0,18.5,1197,85.8,114.0,415000,1
75000,5.0,19.7,796,46.3,62.0,150000,1
89000,5.0,15.3,1341,83.0,115.0,150000,1
110000,5.0,18.1,1493,110.0,235.36,240000,0
90000,5.0,19.7,796,46.3,62.0,170000,1
40000,5.0,28.09,1248,88.5,200.0,550000,0
26000,5.0,19.34,1198,76.0,104.0,500000,1
120000,8.0,13.0,2489,95.0,220.0,180000,0
29000,6.0,18.15,1198,82.0,115.0,360000,1
120000,5.0,19.1,1197,85.8,114.0,400000,1
70000,5.0,13.2,1495,94.0,122.58,120000,1
100000,5.0,24.3,1248,88.5,200.0,765000,0
90150,5.0,24.3,1248,88.5,200.0,919999,0
90000,5.0,23.59,1364,67.05,170.0,730000,0
120000,5.0,22.95,1248,74.0,190.0,320000,0
90000,5.0,25.8,1498,98.6,200.0,455000,0
50000,5.0,20.63,1198,67.0,104.0,350000,1
110000,7.0,18.49,1493,100.0,240.0,509999,0
85700,5.0,17.0,1405,70.0,132.39,175000,0
178000,9.0,15.96,2523,63.0,180.0,325000,0
70000,5.0,15.2,1193,65.0,104.93,120000,1
30000,5.0,20.36,1197,78.9,111.8,300000,1
100000,5.0,26.0,1498,98.6,200.0,500000,0
25339,5.0,21.4,1197,83.1,115.0,562000,1
10000,5.0,21.1,814,55.2,74.5,250000,1
35000,5.0,20.65,1248,88.7,190.0,484999,0
35000,5.0,20.36,1197,78.9,111.8,280000,1
68000,7.0,20.77,1248,88.76,200.0,571000,0
40000,5.0,18.6,1197,85.8,114.0,400000,1
120000,5.0,19.09,1405,69.01,135.0,295000,0
25000,5.0,15.6,1196,70.0,102.0,250000,1
40000,7.0,15.96,2523,62.1,195.0,610000,0
60000,5.0,22.3,1248,74.0,190.0,175000,0
70000,5.0,20.0,1399,68.0,160.0,204999,0
80000,7.0,15.1,2179,140.0,330.0,750000,0
42323,5.0,21.19,1396,88.76,219.66,651000,0
42545,5.0,19.62,1998,190.0,400.0,1075000,0
32000,5.0,25.1,1248,88.5,200.0,690000,0
41232,5.0,26.59,1248,74.0,190.0,589000,0
40200,7.0,21.0,1498,74.96,210.0,445000,0
48000,5.0,21.7,1498,98.96,215.0,475000,0
27233,5.0,27.4,1498,98.63,200.0,465000,0
35000,5.0,15.0,1368,90.0,116.0,225000,1
200000,8.0,12.8,2494,102.0,200.06,310000,0
63000,9.0,15.3,2956,83.8,250.0,445000,0
62000,7.0,21.0,1498,74.96,210.0,445000,0
68240,7.0,13.93,2956,138.1,320.0,450000,0
78000,7.0,15.4,1997,120.0,280.0,450000,0
35000,5.0,18.9,998,67.1,90.0,200000,1
9000,5.0,19.1,1197,85.8,114.0,611000,1
39000,5.0,19.67,1582,126.2,259.9,819999,0
39000,5.0,21.38,1396,88.7,219.7,825000,0
92651,5.0,21.7,1498,98.96,215.0,599000,0
28000,5.0,16.1,1197,85.0,113.0,490000,1
40000,5.0,17.57,1193,88.7,140.0,500000,1
40000,5.0,17.57,1193,88.7,140.0,500000,1
88754,7.0,16.0,2179,140.0,330.0,1100000,0
7000,5.0,19.4,1194,94.93,120.0,675000,1
40000,7.0,16.0,2179,138.0,330.0,1350000,0
20000,5.0,18.9,1197,81.86,113.75,570000,1
50000,5.0,24.0,1186,73.97,190.24,455000,0
45000,5.0,21.1,814,55.2,74.5,165000,1
22000,5.0,17.8,1497,117.3,145.0,925000,1
100000,5.0,25.0,1396,69.01,140.0,215000,0
23700,5.0,20.4,1197,81.8,113.0,470000,1
23700,5.0,20.4,1197,81.8,113.0,470000,1
60000,5.0,28.09,1248,88.5,200.0,650000,0
50000,5.0,20.37,1461,108.45,240.0,900000,0
100000,5.0,17.8,1399,67.0,160.0,190000,0
60000,5.0,21.19,1396,88.73,219.66,715000,0
60000,5.0,25.0,1396,69.01,140.0,227999,0
50000,5.0,22.95,1248,74.0,190.0,450000,0
40000,5.0,25.44,936,56.3,142.5,200000,0
110000,7.0,24.52,1248,88.5,200.0,725000,0
80000,5.0,20.0,1399,68.05,160.0,300000,0
69500,8.0,12.99,2494,100.6,200.0,1151000,0
33000,5.0,20.63,1198,67.0,104.0,225000,1
80000,5.0,19.81,1086,68.05,99.04,380000,1
5000,5.0,18.6,1197,81.86,117.0,630000,1
25000,5.0,20.36,1197,78.9,111.7,351000,1
50000,5.0,20.86,1199,75.0,180.0,199000,0
50000,7.0,17.6,2179,147.94,320.0,850000,0
120000,5.0,18.0,1248,75.0,190.0,105000,0
120000,5.0,18.8,1248,90.0,200.0,300000,0
80000,7.0,12.99,2494,100.6,200.0,950000,0
110000,7.0,18.49,1493,100.0,240.0,430000,0
80000,7.0,10.91,3198,197.0,470.0,2100000,0
30000,5.0,24.0,1186,73.97,190.24,540000,0
44000,5.0,17.01,1582,126.2,259.9,1150000,0
5000,5.0,22.05,796,47.3,69.0,350000,1
18000,5.0,18.6,1197,81.86,114.73,690000,1
80000,5.0,22.54,1396,88.73,219.7,535000,0
100000,5.0,24.3,1248,88.5,200.0,730000,0
19000,5.0,21.1,814,55.2,74.5,280000,1
33000,5.0,21.21,1197,81.8,113.0,650000,1
162000,7.0,12.8,2494,102.0,200.06,520000,0
65000,5.0,20.14,1197,81.86,113.75,360000,1
170000,5.0,19.3,1248,73.9,190.0,250000,0
40000,5.0,21.66,1498,108.62,250.0,575000,0
120000,5.0,19.09,1396,69.0,135.0,170000,0
53000,5.0,24.3,1248,88.5,200.0,711000,0
90000,5.0,18.9,998,67.1,90.0,250000,1
35000,5.0,26.59,1248,74.0,190.0,675000,0
50000,5.0,20.51,998,67.04,90.0,325000,1
20000,5.0,22.74,796,47.3,69.0,250000,1
38000,5.0,28.4,1248,74.0,190.0,740000,0
1303,5.0,17.8,1198,86.7,109.0,690000,1
31800,5.0,17.01,1968,188.0,400.0,3975000,0
45000,5.0,19.33,1999,177.0,430.0,3200000,0
17000,5.0,9.5,3604,280.0,347.0,4100000,1
21000,7.0,12.83,1999,148.31,382.0,4500000,0
29500,5.0,22.48,1995,187.74,400.0,3790000,0
73000,5.0,12.0,2354,187.4,226.0,1750000,1
50000,5.0,14.67,1798,177.46,250.0,1864999,1
28050,5.0,28.09,1248,88.5,200.0,800000,0
58000,5.0,12.0,2354,187.4,226.0,1825000,1
58000,7.0,17.6,2179,153.86,400.0,1295000,0
69000,5.0,19.87,1461,83.8,200.0,425000,0
70000,7.0,12.0,2987,224.0,510.0,4090000,0
40000,5.0,17.6,1582,126.2,259.87,910000,0
39000,5.0,14.28,1798,138.03,173.0,625000,1
22000,5.0,18.0,1969,190.0,400.0,3400000,0
40000,5.0,26.21,1248,88.5,200.0,535000,0
142000,7.0,15.96,2523,62.1,195.0,325000,0
22947,5.0,20.4,1197,81.8,113.0,500000,1
30000,5.0,20.36,1197,78.9,111.8,300000,1
7672,5.0,21.1,814,55.2,74.5,270000,1
36659,5.0,19.7,796,46.3,62.0,160000,1
60000,8.0,16.8,796,34.2,59.0,210000,1
120000,7.0,15.1,2179,140.0,330.0,850000,0
120000,7.0,15.1,2179,140.0,330.0,880000,0
39000,5.0,16.9,1061,64.9,84.34,150000,1
45000,7.0,18.49,1493,100.0,230.0,775000,0
70000,5.0,19.7,796,46.3,62.0,160000,1
100000,5.0,20.0,1399,68.0,160.0,220000,0
48000,5.0,22.54,1396,88.73,219.7,670000,0
35000,5.0,22.54,1396,88.73,219.7,780000,0
23000,5.0,21.4,1197,83.1,115.0,515000,1
14000,5.0,22.54,1396,88.73,219.7,800000,0
14000,5.0,22.54,1396,88.73,219.7,800000,0
60000,7.0,15.1,2179,140.0,330.0,850000,0
60000,5.0,21.1,814,55.2,74.5,200000,1
150000,5.0,19.4,1422,70.0,155.0,140000,0
80000,5.0,17.01,1591,121.3,154.9,800000,1
35000,5.0,20.92,998,67.1,90.0,250000,1
44500,5.0,25.1,1248,88.5,200.0,800000,0
60000,5.0,26.21,1248,88.5,200.0,600000,0
120000,5.0,21.8,1461,78.0,240.0,250000,0
80000,5.0,25.8,1498,98.6,200.0,500000,0
9900,8.0,11.96,1298,80.0,103.0,750000,1
68000,5.0,22.9,1248,74.0,190.0,650000,0
60000,7.0,21.9,1498,98.6,200.0,950000,0
110000,10.0,13.58,2499,72.4,171.0,580000,0
10000,5.0,18.9,1197,81.86,113.75,640000,1
80000,8.0,11.79,2179,120.0,290.0,800000,0
30000,5.0,19.0,998,66.1,90.0,347000,1
120000,7.0,15.1,2179,140.0,330.0,1000000,0
35000,5.0,21.1,814,55.2,74.5,300000,1
40000,5.0,20.3,1199,84.0,114.0,493000,1
60000,5.0,18.9,1197,82.0,114.0,370000,1
90000,5.0,19.3,1248,73.9,190.0,250000,0
20000,5.0,22.5,999,67.0,91.0,300000,1
40000,5.0,24.04,999,67.0,91.0,450000,1
124316,5.0,20.0,1399,68.0,160.0,185000,0
6544,5.0,20.0,1497,115.0,300.0,1225000,0
50000,8.0,12.99,2494,100.6,200.0,1000000,0
10000,5.0,18.6,1197,81.83,114.7,600000,1
50000,7.0,15.1,2179,152.87,360.0,1100000,0
30000,5.0,18.9,1197,81.86,113.75,360000,1
69000,5.0,17.5,1298,85.8,114.0,285000,1
49600,6.0,25.32,1198,77.0,190.0,350000,0
30000,5.0,19.81,1086,68.05,99.04,130000,1
198000,8.0,18.2,1248,73.74,172.5,500000,0
80000,5.0,17.0,1197,80.0,111.8,350000,1
19000,5.0,21.4,1197,83.1,115.0,685000,1
10000,5.0,18.9,1197,81.86,113.75,525000,1
40000,7.0,17.5,1373,91.1,130.0,765000,1
97000,5.0,22.9,1248,74.0,190.0,450000,0
30000,5.0,19.69,1198,67.04,104.0,390000,1
120000,7.0,24.52,1248,88.5,200.0,940000,0
120000,5.0,19.01,1461,108.45,248.0,650000,0
103994,5.0,20.0,1399,68.0,160.0,320000,0
70000,5.0,13.4,1794,125.0,157.89,145000,1
70000,5.0,25.83,1498,99.0,215.0,670000,0
115000,5.0,21.5,1248,88.8,200.0,350000,0
178000,5.0,22.3,1248,74.0,190.0,285000,0
40000,5.0,19.0,998,67.1,90.0,300000,1
80000,5.0,20.0,1399,68.0,160.0,300000,0
98000,7.0,12.07,2967,241.4,550.0,810000,0
118000,5.0,16.8,1405,62.0,122.58,90000,0
100000,5.0,19.7,796,46.3,62.0,100000,1
120000,5.0,17.88,1396,52.8,85.0,90000,0
120000,5.0,13.5,2609,115.0,277.5,459999,0
217000,8.0,12.8,2494,102.0,200.06,525000,0
65000,5.0,18.9,998,67.1,90.0,250000,1
41000,5.0,20.36,1197,78.9,111.8,300000,1
120000,5.0,16.1,1298,88.2,112.78,130000,1
70000,5.0,20.92,998,67.1,90.0,199000,1
90000,5.0,20.46,1461,83.8,200.0,545000,0
80000,7.0,20.77,1248,88.8,200.0,570000,0
120000,5.0,16.9,1497,100.0,132.39,150000,1
100000,5.0,19.7,796,46.3,62.0,114999,1
35000,5.0,20.3,1199,84.0,114.0,450000,1
5000,7.0,20.0,999,72.0,96.0,600000,1
110000,5.0,24.3,1248,88.5,200.0,610000,0
20000,5.0,18.6,1197,81.83,114.7,690000,1
15000,5.0,17.0,1198,108.5,170.0,790000,1
40000,5.0,20.92,998,67.1,90.0,254999,1
41000,5.0,18.7,1199,88.7,110.0,500000,1
100000,7.0,13.6,2523,63.0,180.0,340000,0
110000,7.0,13.6,2523,63.0,180.0,245000,0
120000,5.0,17.8,1399,67.0,160.0,340000,0
35008,5.0,21.79,998,67.05,90.0,221000,1
31100,5.0,22.7,799,53.64,72.0,270000,1
42312,5.0,24.4,1120,71.0,180.4,455000,0
